pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy_qh_grimme_ts
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.50686212349229
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.91516490385333
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,26.153971758753958
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.10288119905305
-6.8371,-3.676,1.11638,-2.0345,-0.948893,25.91936352710008
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.103336299334568
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.877075212014171
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.812569670008768
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.732233259461665
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.330133699506945
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.344694473077197
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.107851635644966
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,14.669235601353236
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,29.204008564536423
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.802462459824827
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.366917574335627
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.98825260853968
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.074869944574788
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.676482375529297
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,23.010091368773647
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.326537926528234
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,10.904431681514684
-1.47901,-1.118,-3.00926,-1.40615,0.410937,27.53767532036457
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.53014593614154
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.13466771141948
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.026123989981865
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.14408523555816
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.54603872695945
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.729995838039745
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.70300783335743
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.31244637334506
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.56826225889105
-6.8371,-3.676,1.11638,-2.0345,-0.948893,23.44252901015326
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.40461727898995
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.77792683746486
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.32549147629101
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.28532401229255
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.761481537661567
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.816088315756296
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.39531478281078
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.42953026294882
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.20920105885224
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.0423388894041
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.450250121346368
-6.8371,-3.676,1.11638,-2.0345,-0.948893,25.06977591420043
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.319485648174663
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.690716010587124
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.63493109839435
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.496048910271163
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.83227333423419
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.734237501099454
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,15.482556903055832
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.894508452861803
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.035976147806984
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.53808943897205
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.863841528948107
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.319910257938444
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.194236446970468
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.87662542454645
-1.47901,-1.118,-3.00926,-1.40615,0.410937,23.375104393905627
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.20762519963239
-6.8371,-3.676,1.11638,-2.0345,-0.948893,14.922935220894438
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.349097589203192
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.09536323113134
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.43391984356409
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.215977317685388
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.939788152806944
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.835026684871224
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.512806306286128
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.318705344937175
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,13.961640259389922
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.416106042640962
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.527431129305004
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.416065364052026
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.79193646032807
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.780746589905227
-1.47901,-1.118,-3.00926,-1.40615,0.410937,28.15483949969901
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,27.49850412403563
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.541010186769203
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.57409839063295
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,18.579114760368075
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.51300238497743
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.176930741084607
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.875800418869538
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,24.92641073789558
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.999499552091613
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.04184507237176
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,16.92930446213151
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.73058159046925
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.255621314506275
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.95424582282643
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.851168676566385
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.653921326658995
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.85780361203587
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,18.095608010002277
-17.1145,-8.80606,5.56077,0.126051,0.604298,15.41287705338084
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.617228234800498
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.66773533007451
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.300763712485672
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,28.020276966515787
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.491745835111503
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.34047235346504
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.952680282331348
-17.1145,-8.80606,5.56077,0.126051,0.604298,13.505861920874905
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.44937642869737
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.679263026031602
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.032685560138773
-6.8371,-3.676,1.11638,-2.0345,-0.948893,18.493755901214264
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.835415616602774
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.481955048009382
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.891413578761398
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.865553587156448
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.711023245031907
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.27657523023598
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.434103759992933
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.292791491840838
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.94144327772695
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,27.49761385673897
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.182077107390025
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,22.346712376130338
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.842294868003425
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.460423683334314
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.342721103134153
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.302909945252502
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.187622398259098
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.014002520160773
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,26.41234125926377
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,34.28930517221653
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.777878856170258
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.098520503824949
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.581556467194368
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.524399741851576
-1.47901,-1.118,-3.00926,-1.40615,0.410937,27.30797673069475
0.383056,-0.366777,-2.01768,4.56559,1.60245,27.97324892615148
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,31.45695185201259
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.4183606154407
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.167441469988766
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,24.034774808110104
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.25065997914456
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,10.806847057020509
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.853500154058377
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.164196699587208
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.443259545705253
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.188830928305627
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.838882635983712
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.88637631798188
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.63226175351669
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,10.51293162385035
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.18001977935384
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.25019165567315
-6.8371,-3.676,1.11638,-2.0345,-0.948893,16.252241870022708
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.53017055827404
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,23.911534618311
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,27.3314805391885
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.290465414050427
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.50461040533184
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.602849707370183
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,22.72957222102388
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.06855337978223
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.325959861773807
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.26170862003257
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.08031716568814
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,29.078990271111117
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.006768588119163
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,40.29220307440781
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.721821189948525
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,27.194298368853264
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.38656094561133
-6.8371,-3.676,1.11638,-2.0345,-0.948893,26.600558149061232
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,22.15983380028643
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.164579851408085
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.797231178255696
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.654226812390128
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.76315861873921
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.508699053338518
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.826222070789736
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.654892502095274
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.14357053288043
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.241710722880562
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.591263635791094
-17.1145,-8.80606,5.56077,0.126051,0.604298,24.22597587497147
-3.56352,-0.739374,-2.16803,2.34958,4.65793,22.21471577388905
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.384283048931753
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.543135305688462
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.85575019094573
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.191845387616247
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.929669045845895
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.5068396128354
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.838594497066197
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.202183475232728
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.498261228797336
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.371114631372397
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.384198947931946
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.5964682536611
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.185992319194003
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.663297032867717
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.684606545007096
-6.8371,-3.676,1.11638,-2.0345,-0.948893,21.971696418009163
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,13.508729018793233
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,26.12628854080468
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.008665513435027
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.603577150255658
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.052012149735674
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,28.71433715502568
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.21772240792788
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.515809912810465
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.9763315952127
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.271733196956973
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,38.95380207901725
-6.8371,-3.676,1.11638,-2.0345,-0.948893,27.914871931032145
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.75003170639007
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,23.398339815883016
-6.8371,-3.676,1.11638,-2.0345,-0.948893,23.05087887715248
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.87646153352177
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.68250910605793
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.22446334580825
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.082092937250897
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.634052009389114
0.383056,-0.366777,-2.01768,4.56559,1.60245,29.33125744520925
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,31.354720095739196
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.39028650606195
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.484571233463951
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.403463079079643
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,23.391075132992093
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.255546132847787
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.20817533898919
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.15325251454339
-17.1145,-8.80606,5.56077,0.126051,0.604298,25.95625910807316
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,10.770362401374284
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.222161179951424
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.93514647909648
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.359887452060192
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.53614299733841
-6.8371,-3.676,1.11638,-2.0345,-0.948893,18.50288363425157
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.547285353241437
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,26.779417345578448
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.386268879145845
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.214742875144978
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.050832031477835
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.31573475437237
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,28.62880576369557
-6.8371,-3.676,1.11638,-2.0345,-0.948893,19.4472496508478
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.39010478761109
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.34936908565614
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.47841345478308
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.09108863635821
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.794021391976102
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.88781307469874
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.669199723026514
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,23.70673245861976
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.727717956511167
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.801616486151357
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.119373273843186
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.999297738670798
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.32700876800103
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.253527898863895
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,24.36047061744511
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.01752039549501
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.29400087861013
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.991733802032336
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.99215072308345
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.94965657096517
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.875101707620956
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.079467228205075
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.325521913705085
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.35118494420991
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.99327038451277
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.079373532274445
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.681951335887485
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.194755976101742
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.378326013998617
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.37469099152249
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,13.42672102985739
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.602335446481089
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.09274537560779
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,28.608843403296444
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,26.37794368690156
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.195595046958655
-6.8371,-3.676,1.11638,-2.0345,-0.948893,19.756451786655656
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.9872409862448
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.129478834667715
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,21.56008467988123
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.97107161256112
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.002878344028357
0.383056,-0.366777,-2.01768,4.56559,1.60245,25.476299172320942
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.73136729712769
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,35.67112791962904
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.41357693555066
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,16.537823306599034
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,25.066867426634374
-17.1145,-8.80606,5.56077,0.126051,0.604298,13.841955424121377
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.33179333431011
-6.8371,-3.676,1.11638,-2.0345,-0.948893,16.346830751311547
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.178289664451256
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.88575462536454
