pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy_qh_grimme_ts
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.875800418869538
0.852347,-0.723091,-1.52101,5.54315,2.8035,18.97696392826924
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,21.86858591649268
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.125282045555352
0.383056,-0.366777,-2.01768,4.56559,1.60245,25.476299172320942
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.43391984356409
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.119373273843186
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.39531478281078
-6.8371,-3.676,1.11638,-2.0345,-0.948893,19.4472496508478
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.875101707620956
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,35.67112791962904
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.7988062190275
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.202183475232728
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,25.02465801844141
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.098661465253866
-3.83989,-4.70756,-2.58611,1.87302,4.25859,25.02680472776416
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.99215072308345
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.73071116613988
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.85575019094573
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.384198947931946
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.291774504772038
-17.1145,-8.80606,5.56077,0.126051,0.604298,29.53020300977
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.04541125398905
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.39010478761109
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,27.160518080506307
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,26.396490358095303
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,24.50284686311776
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,25.066867426634374
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.14357053288043
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,20.67780510904072
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.938391890908289
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.4183606154407
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.26170862003257
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.302909945252502
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,16.042710760272122
-17.1145,-8.80606,5.56077,0.126051,0.604298,24.22597587497147
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,18.579114760368075
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.344694473077197
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.09274537560779
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,28.608843403296444
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,26.37794368690156
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.94144327772695
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,27.055154876619
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,33.03105434737398
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.330133699506945
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.602335446481089
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.325959861773807
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.99327038451277
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.9974755786698
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.319485648174663
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,14.669235601353236
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,23.55507475562581
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.801616486151357
-6.8371,-3.676,1.11638,-2.0345,-0.948893,21.971696418009163
0.383056,-0.366777,-2.01768,4.56559,1.60245,27.97324892615148
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,31.45695185201259
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.40461727898995
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.734237501099454
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,15.482556903055832
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,23.391075132992093
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,24.36047061744511
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.823321164645446
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.70300783335743
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.20817533898919
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.653546560202765
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.01752039549501
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.51672998986217
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,26.12628854080468
-6.8371,-3.676,1.11638,-2.0345,-0.948893,18.639523820198672
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,23.62466033733871
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,28.513808355647683
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.684606545007096
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.115486715728967
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.617228234800498
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.543135305688462
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.826222070789736
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.290465414050427
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.325521913705085
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.70317881904808
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,28.857331543285277
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,28.520269222242263
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,13.961640259389922
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.8884098799988
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.93514647909648
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.359887452060192
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.55197386918283
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.50461040533184
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,23.010091368773647
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.384283048931753
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.45405388721218
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,25.52593141145543
-1.45993,9.77762,-1.00489,-0.144358,-1.27009,25.01095258414578
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.853500154058377
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.294063355833043
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.318705344937175
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.835026684871224
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,24.162392847147103
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.9763315952127
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.195595046958655
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.898915308717694
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.366917574335627
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,22.15983380028643
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.28532401229255
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,26.11484006927885
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.581556467194368
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.53808943897205
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.73058159046925
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.835415616602774
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.378326013998617
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.619545462913724
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,29.078990271111117
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.614494092581
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.974457787015195
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.09108863635821
-6.8371,-3.676,1.11638,-2.0345,-0.948893,12.46874378272201
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.865553587156448
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.386268879145845
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.06855337978223
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.1409350159898
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.564200536982234
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.434103759992933
-6.8371,-3.676,1.11638,-2.0345,-0.948893,26.600558149061232
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.597411240599431
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.654226812390128
0.383056,-0.366777,-2.01768,4.56559,1.60245,27.325488639721733
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,31.37217612262795
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.255546132847787
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.04184507237176
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.182077107390025
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,22.346712376130338
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.052012149735674
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.999499552091613
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.76315861873921
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.36380251403166
-17.1145,-8.80606,5.56077,0.126051,0.604298,25.0494126304245
-3.56352,-0.739374,-2.16803,2.34958,4.65793,22.21471577388905
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.349097589203192
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.53017055827404
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.716607386960995
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.668203325418528
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,21.3392990448505
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,24.92641073789558
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.02905424468652
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.894508452861803
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.035976147806984
-6.8371,-3.676,1.11638,-2.0345,-0.948893,25.91936352710008
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.952680282331348
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.39028650606195
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.25065997914456
-1.47901,-1.118,-3.00926,-1.40615,0.410937,23.375104393905627
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.006768588119163
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.443259545705253
-6.8371,-3.676,1.11638,-2.0345,-0.948893,25.06977591420043
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.575192990140337
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.85780361203587
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,18.095608010002277
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,24.614080250825072
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.342721103134153
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.730606633212236
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,7.7405458560188976
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,28.020276966515787
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,17.09738789442028
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.51443069550401
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.94965657096517
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.553938883488712
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.53014593614154
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.416065364052026
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.802462459824827
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.79055329861639
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.214742875144978
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.88575462536454
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.429456524645968
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.32700876800103
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.69958386974631
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.31573475437237
-17.1145,-8.80606,5.56077,0.126051,0.604298,13.505861920874905
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.663297032867717
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.185992319194003
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.498261228797336
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.371114631372397
-1.47901,-1.118,-3.00926,-1.40615,0.410937,25.810534563403248
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.677112157388333
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.797231178255696
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,26.779417345578448
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.460423683334314
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.164579851408085
-17.1145,-8.80606,5.56077,0.126051,0.604298,13.841955424121377
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.591263635791094
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,28.62880576369557
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.941605645210306
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.241710722880562
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.2078454854144
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,20.566175577208284
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.524399741851576
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,30.184442544004675
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.711023245031907
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,26.153971758753958
-17.1145,-8.80606,5.56077,0.126051,0.604298,29.209017305384076
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.38656094561133
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.31244637334506
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.29400087861013
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.382430744878487
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.58184313911793
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.79193646032807
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.991733802032336
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.66773533007451
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.20762519963239
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,10.806847057020509
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.23784165019274
-6.8371,-3.676,1.11638,-2.0345,-0.948893,18.493755901214264
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.701741793512324
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.602849707370183
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.63493109839435
-17.1145,-8.80606,5.56077,0.126051,0.604298,15.41287705338084
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.49891241692484
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.5068396128354
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.70448401810172
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.44404439336015
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.47841345478308
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.580756764038625
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.686868446601675
-6.8371,-3.676,1.11638,-2.0345,-0.948893,8.112336437926402
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.83227333423419
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.77792683746486
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.88781307469874
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.20920105885224
-1.47901,-1.118,-3.00926,-1.40615,0.410937,27.53767532036457
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.97107161256112
-1.47901,-1.118,-3.00926,-1.40615,0.410937,27.30797673069475
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.847116930341176
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.999297738670798
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.494267911426963
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.18001977935384
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.123540339565698
-17.1145,-8.80606,5.56077,0.126051,0.604298,24.673879578504373
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.554228028016375
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,21.23369004504837
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.37469099152249
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.191845387616247
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,23.036687300228724
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.780746589905227
-1.47901,-1.118,-3.00926,-1.40615,0.410937,28.15483949969901
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,27.49850412403563
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.389492184117337
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,8.942043893583994
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.032685560138773
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.0130888017415
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.63226175351669
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.61086827112562
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.57409839063295
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,27.49761385673897
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.634052009389114
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.56826225889105
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,19.0933330080105
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.50686212349229
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,10.51293162385035
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.929669045845895
-17.1145,-8.80606,5.56077,0.126051,0.604298,25.95625910807316
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.669199723026514
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.87646153352177
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.199299939825725
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.732233259461665
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.164196699587208
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.514768446762366
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.296587806080678
-6.8371,-3.676,1.11638,-2.0345,-0.948893,23.05087887715248
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.416106042640962
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.082092937250897
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.57104415483953
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.049248268992624
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.729995838039745
-6.8371,-3.676,1.11638,-2.0345,-0.948893,8.809707801677972
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.107851635644966
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.14408523555816
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.074869944574788
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.676482375529297
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.928979175661812
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.187622398259098
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.73136729712769
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,28.71433715502568
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.721821189948525
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.050832031477835
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.777878856170258
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.679263026031602
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.838594497066197
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.22446334580825
