pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy_qh_grimme_ts
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,28.857331543285277
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,28.520269222242263
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.76315861873921
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,16.92930446213151
0.383056,-0.366777,-2.01768,4.56559,1.60245,27.325488639721733
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,31.37217612262795
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.006768588119163
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.952680282331348
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.194236446970468
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.15325251454339
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,16.042710760272122
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,20.566175577208284
0.852347,-0.723091,-1.52101,5.54315,2.8035,18.97696392826924
-6.8371,-3.676,1.11638,-2.0345,-0.948893,16.252241870022708
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,23.55507475562581
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.95424582282643
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.603577150255658
-17.1145,-8.80606,5.56077,0.126051,0.604298,13.505861920874905
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,25.02465801844141
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.098661465253866
-3.83989,-4.70756,-2.58611,1.87302,4.25859,25.02680472776416
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.191845387616247
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.35118494420991
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.602441002734311
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.73071116613988
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.70300783335743
-17.1145,-8.80606,5.56077,0.126051,0.604298,29.209017305384076
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.515809912810465
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.654892502095274
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,24.65792894533364
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,10.51293162385035
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.39531478281078
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.074869944574788
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.676482375529297
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.53014593614154
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,10.770362401374284
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.167441469988766
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.602849707370183
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,31.01739233407593
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,26.11484006927885
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.460423683334314
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.875101707620956
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.94965657096517
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.591263635791094
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.496048910271163
-17.1145,-8.80606,5.56077,0.126051,0.604298,13.23356677409308
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.939788152806944
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,24.92641073789558
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.889407322833602
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.447724645241667
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.461260850994233
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.63226175351669
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,26.41234125926377
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.079467228205075
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.32700876800103
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.082092937250897
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.974457787015195
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.01766760139785
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.89546128028555
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.302909945252502
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.575192990140337
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.686868446601675
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.14408523555816
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,8.942043893583994
-6.8371,-3.676,1.11638,-2.0345,-0.948893,25.06977591420043
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,20.67780510904072
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.13466771141948
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.39028650606195
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,28.62880576369557
-6.8371,-3.676,1.11638,-2.0345,-0.948893,12.46874378272201
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.8884098799988
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,21.3392990448505
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.34047235346504
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.214742875144978
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.050832031477835
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.382430744878487
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.58184313911793
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.57104415483953
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.848118619422715
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.09232286942244
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,18.509737315981685
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.228948513926586
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.54603872695945
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.241710722880562
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.669199723026514
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.185992319194003
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.253527898863895
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.802462459824827
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,14.166736711562786
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.50461040533184
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.296587806080678
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.732233259461665
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.554228028016375
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.614494092581
-6.8371,-3.676,1.11638,-2.0345,-0.948893,23.05087887715248
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.386268879145845
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.94144327772695
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,27.3314805391885
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.721821189948525
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.941605645210306
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,27.194298368853264
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,22.15983380028643
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.01752039549501
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,21.23369004504837
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.25065997914456
-6.8371,-3.676,1.11638,-2.0345,-0.948893,8.112336437926402
-6.8371,-3.676,1.11638,-2.0345,-0.948893,26.600558149061232
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.66773533007451
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,25.066867426634374
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,16.537823306599034
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.498261228797336
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.371114631372397
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.195595046958655
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,29.204008564536423
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.93514647909648
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.20817533898919
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.96162227854484
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.09108863635821
-6.8371,-3.676,1.11638,-2.0345,-0.948893,23.44252901015326
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.5068396128354
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.255621314506275
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,24.162392847147103
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.42953026294882
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.119373273843186
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,17.09738789442028
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.51443069550401
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.75003170639007
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.701741793512324
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.9763315952127
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.325521913705085
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,21.86858591649268
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.123540339565698
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.384198947931946
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.68250910605793
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.319485648174663
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.70317881904808
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.993116450187776
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.547285353241437
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.44937642869737
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.07230422167633
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.256956918238838
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.875800418869538
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.85780361203587
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,18.095608010002277
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.481955048009382
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.663297032867717
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.524399741851576
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.232154998950374
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.70448401810172
-6.8371,-3.676,1.11638,-2.0345,-0.948893,14.922935220894438
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.39010478761109
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.863841528948107
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.45159319013235
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,30.184442544004675
