pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy_qh_grimme_ts
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,13.508729018793233
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.89546128028555
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.543135305688462
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.7988062190275
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.34936908565614
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.541010186769203
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.4183606154407
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.255546132847787
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,16.537823306599034
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.889407322833602
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.103336299334568
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.53614299733841
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.14408523555816
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.195595046958655
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.382430744878487
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.58184313911793
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.09536323113134
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.10288119905305
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,34.28930517221653
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.99327038451277
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.88575462536454
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.291774504772038
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.35118494420991
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.167441469988766
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.73071116613988
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.952680282331348
-17.1145,-8.80606,5.56077,0.126051,0.604298,13.505861920874905
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.29400087861013
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.178289664451256
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.407316479748552
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.777878856170258
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.938791654972777
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.056220635874364
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.36380251403166
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.49891241692484
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,21.3392990448505
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.875800418869538
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.838594497066197
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.70317881904808
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,10.806847057020509
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.23784165019274
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.894508452861803
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.035976147806984
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.27657523023598
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.07230422167633
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.484571233463951
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.08031716568814
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.34047235346504
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.53014593614154
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.255621314506275
-6.8371,-3.676,1.11638,-2.0345,-0.948893,26.600558149061232
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,27.3314805391885
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.384198947931946
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.05140591983456
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.20762519963239
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,26.153971758753958
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.344694473077197
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.241710722880562
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.79055329861639
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.734237501099454
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,15.482556903055832
-3.56352,-0.739374,-2.16803,2.34958,4.65793,22.21471577388905
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.294063355833043
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.797231178255696
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.999297738670798
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.669199723026514
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.721821189948525
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,17.09738789442028
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.51443069550401
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.730606633212236
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.73058159046925
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.319485648174663
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,38.95380207901725
-6.8371,-3.676,1.11638,-2.0345,-0.948893,27.914871931032145
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,7.7405458560188976
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.180907203907598
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.875101707620956
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.851168676566385
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.934221113629103
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.434103759992933
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,40.29220307440781
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,28.020276966515787
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.716607386960995
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.580756764038625
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.498261228797336
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.371114631372397
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.761481537661567
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.816088315756296
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.384283048931753
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.13466771141948
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.71245932050402
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.253527898863895
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.491745835111503
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.527431129305004
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.050832031477835
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.292791491840838
-6.8371,-3.676,1.11638,-2.0345,-0.948893,18.639523820198672
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.079373532274445
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.654226812390128
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.443259545705253
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.01752039549501
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.032685560138773
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.0130888017415
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.194236446970468
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.342721103134153
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.176930741084607
