AAM,lograte
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([H:20])[C:21]([H:22])([H:23])[H:24]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([H:20])[C:21]([H:22])([H:23])[H:24],0.1594154750689011
[O:1]=[C:2]=[C:3]([H:4])[H:5].[O:6][O:7][H:8]>>[O:1]=[C:2][C:3]([H:4])([H:5])[O:6][O:7][H:8],1.3996062269138856
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][H:4].[O:2]=[C:3][C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11],6.6911507090263385
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([O:8][O:9][H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([H:7])([O:8][O:9][H:10])[C:11]([H:12])[H:13])[H:14],6.551709166487903
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7],6.924693479077077
[O:14][O:15][H:16].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:13][O:14][O:15][H:16].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])[H:12],1.2586614448178879
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8]=[C:9]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:16].[O:8]=[C:9]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])[C:17]([H:18])([H:19])[H:20],1.951228259296588
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[H:7][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23],0.6360999498261907
[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8][O:9][C:10]([H:11])([H:12])[H:13]>>[H:3][O:8][O:9][C:10]([H:11])([H:12])[H:13].[O:1]=[C:2][C:4]([H:5])([H:6])[H:7],2.856488537136612
[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[H:8].[O:9][H:10]>>[H:8][O:9][H:10].[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])[H:7],5.229889170486544
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[H:7]>>[H:1][H:7].[H:2][O:3][C:4]([H:5])[H:6],5.6520605233762815
[H:12][C:13]=[C:14]([H:15])[H:16].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[H:4][C:13]([H:12])=[C:14]([H:15])[H:16],3.954694724173327
[H:1][C:2]([H:3])=[C:4]([H:5])[H:6].[O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[C:18]([H:19])([H:20])[H:21]>>[H:1][C:2]=[C:4]([H:5])[H:6].[H:3][O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[C:18]([H:19])([H:20])[H:21],0.221825619677585
[O:1][O:2][C:3]([O:4][H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[O:1]([O:2][C:3]([O:4][H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])[C:13]([H:14])([H:15])[H:16])[H:12],5.111512186391951
[H:1].[H:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])([H:9])[H:10]>>[H:1][H:6].[H:2][C:3]([H:4])=[C:5][C:7]([H:8])([H:9])[H:10],6.037384664410443
[O:1]=[C:2]([H:3])[H:4].[O:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:4][O:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16].[O:1]=[C:2][H:3],1.8063600639755544
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13],0.3353008754038958
[H:1][O:2][O:3][H:4].[O:5][O:6][C:7]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[O:19][H:20]>>[H:1][O:5][O:6][C:7]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[O:19][H:20].[O:2][O:3][H:4],1.4268736605226984
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27],1.220065779873061
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10]=[C:11][H:12]>>[H:1][C:2]([H:3])([C:4]([H:5])[C:6]([H:7])([H:8])[H:9])[C:11](=[O:10])[H:12],4.544856406601029
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:8].[O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22],0.9974624255575705
[H:10][C:11]([H:12])[H:13].[H:1][C:2]([H:3])([H:4])[O:5][C:6]([H:7])([H:8])[H:9]>>[H:1][C:2]([H:3])([H:4])[O:5][C:6]([H:7])[H:8].[H:9][C:11]([H:10])([H:12])[H:13],3.0623505442892727
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][H:15]>>[H:1][C:2]([H:3])([C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12])[O:13][O:14][H:15],1.9365818548732592
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18],1.0471477368443989
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:11][C:18]([O:17][H:16])([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],1.7104852027874304
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][O:2][C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11],5.224797659733048
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[H:8].[O:9]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[H:7].[H:8][O:9],6.60178362184493
[O:1]=[C:2]([H:3])[H:4].[O:5][O:6][C:7]([H:8])([H:9])[H:10]>>[H:4][O:5][O:6][C:7]([H:8])([H:9])[H:10].[O:1]=[C:2][H:3],2.7031219289005968
[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[H:8].[O:9][O:10][C:11]([H:12])([H:13])[H:14]>>[H:8][O:9][O:10][C:11]([H:12])([H:13])[H:14].[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])[H:7],-0.018397920420833016
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10]>>[H:1][C:2]=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[H:3][O:10],6.472663070703309
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:10][O:15][C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],2.7984308775190496
[H:1][O:2][C:3]([H:4])([C:5]([H:6])=[C:7]([H:8])[H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][H:16]>>[H:1][O:2][C:3]([H:4])([C:5]([H:6])([C:7]([H:8])[H:9])[O:14][O:15][H:16])[C:10]([H:11])([H:12])[H:13],0.5737686755920882
[O:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[O:1]([O:2][C:3]([H:4])([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12])[H:8],4.309398223481499
[O:1]=[C:2]([H:3])[H:4].[O:5][O:6][C:7]([H:8])([H:9])[C:10](=[O:11])[C:12]([H:13])([H:14])[H:15]>>[H:4][O:5][O:6][C:7]([H:8])([H:9])[C:10](=[O:11])[C:12]([H:13])([H:14])[H:15].[O:1]=[C:2][H:3],3.340980327785655
[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[H:11].[O:12][O:13][H:14]>>[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])[C:9]([H:10])([H:11])[O:12][O:13][H:14],1.64615343113875
[H:13][O:14][C:15]([H:16])([H:17])[C:18]=[C:19]([H:20])[H:21].[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][C:18]([C:15]([O:14][H:13])([H:16])[H:17])=[C:19]([H:20])[H:21],4.097289446032221
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:11].[H:8][O:9][C:10]([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22],2.1551728369105083
[H:1][C:2]=[C:3]([H:4])[H:5].[O:6]=[C:7]([H:8])[C:9]([H:10])=[C:11]([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][C:2](=[C:3]([H:4])[H:5])[H:8].[O:6]=[C:7][C:9]([H:10])=[C:11]([H:12])[C:13]([H:14])([H:15])[H:16],4.050523960270091
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([C:14]([H:15])([H:16])[H:17])[C:18]([H:19])([H:20])[H:21]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([C:14]([H:15])([H:16])[H:17])[C:18]([H:19])([H:20])[H:21],0.6118672126174757
[H:1][C:2]([H:3])=[C:4]([H:5])[H:6].[O:7][C:8]([H:9])([H:10])[H:11]>>[H:1][C:2]=[C:4]([H:5])[H:6].[H:3][O:7][C:8]([H:9])([H:10])[H:11],3.0853487189537727
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])=[C:8]([H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][H:16]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[O:14][O:15][H:16],1.0107531945237351
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])=[C:10]([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][C:8]([H:9])=[C:10]([H:11])[C:12]([H:13])([H:14])[H:15],3.495266300106272
[H:1][C:2]#[C:3][H:4].[H:5][C:6]([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][C:2]=[C:3]([H:4])[C:6]([H:5])([H:7])[C:8]([H:9])([H:10])[H:11],2.9899237260479534
[H:1].[H:2][C:3]#[C:4][C:5]([H:6])=[C:7]([H:8])[H:9]>>[H:1][H:9].[H:2][C:3]#[C:4][C:5]([H:6])=[C:7][H:8],4.110666328475812
[O:11][O:12][H:13].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10]>>[H:6][O:11][O:12][H:13].[O:1]=[C:2]([C:3]([H:4])[H:5])[C:7]([H:8])([H:9])[H:10],1.014417288277594
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][C:18]([O:17][H:16])([H:19])[H:20],1.8907867526510524
[O:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[O:1]([O:2][C:3]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12])[H:4],4.015019380836281
[O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([C:6]([H:7])[H:8])[C:10]([H:11])([H:12])[H:13],1.1214912078012853
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:12].[H:8][O:9][C:10]([H:11])[C:13]([H:14])([H:15])[C:16]([H:17])([H:18])[C:19]([H:20])([H:21])[H:22],2.7907759642040104
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])=[C:11]([H:12])[H:13].[O:14][O:15][H:16]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:11]([H:12])([H:13])[O:14][O:15][H:16],1.8565230013526488
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17](=[O:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17](=[O:18])[C:19]([H:20])([H:21])[H:22],1.9390382403359474
[H:1].[H:2][C:3]([H:4])([H:5])[O:6][C:7]([H:8])([H:9])[H:10]>>[H:1][H:5].[H:2][C:3]([H:4])[O:6][C:7]([H:8])([H:9])[H:10],5.699724794328045
[H:15][C:16]([H:17])[H:18].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:14][C:16]([H:15])([H:17])[H:18].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13],2.0624452520712544
[H:1][C:2]([H:3])([H:4])[H:5].[O:6]>>[H:1][C:2]([H:3])[H:4].[H:5][O:6],5.548412932226711
[O:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[O:8][H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[O:1]([O:2][C:3]([H:4])([C:5]([H:6])([H:7])[O:8][H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[H:15])[H:16],6.290161239892461
[H:1][C:2]([H:3])([H:4])[H:5].[O:6][H:7]>>[H:1][C:2]([H:3])[H:4].[H:5][O:6][H:7],5.681178441153522
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10][O:11][H:12]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])[H:8].[H:9][O:10][O:11][H:12],2.961298169776901
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][H:9]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][H:9],2.081212558292253
[H:1][C:2]([H:3])=[C:4]([H:5])[H:6].[H:7][C:8]([H:9])[H:10]>>[H:1][C:2]([H:3])=[C:4][H:5].[H:6][C:8]([H:7])([H:9])[H:10],2.086732752779969
[O:1].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1][H:7].[O:2]=[C:3]([C:4]([H:5])[H:6])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],5.54628161713916
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[H:11].[H:7][O:12],7.192518701440549
[O:1]=[C:2]([H:3])[C:4]([H:5])=[C:6]([H:7])[H:8].[O:9][C:10]([H:11])([H:12])[H:13]>>[H:3][O:9][C:10]([H:11])([H:12])[H:13].[O:1]=[C:2][C:4]([H:5])=[C:6]([H:7])[H:8],4.881689009139002
[H:1].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][H:7].[O:2]=[C:3]([C:4]([H:5])[H:6])[C:8]([H:9])([H:10])[H:11],5.304042539633368
[O:1]=[C:2]([H:3])[H:4].[O:5][C:6]([H:7])([H:8])[H:9]>>[H:4][O:5][C:6]([H:7])([H:8])[H:9].[O:1]=[C:2][H:3],4.914816506813936
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])=[C:10]([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:2]([H:3])([H:4])[H:15].[O:5]=[C:6]([H:7])[C:8]([H:9])=[C:10]([H:11])[C:12]([H:13])[H:14],2.5971069822583774
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][H:15]>>[H:1][C:2]([H:3])([C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12])[O:13][O:14][H:15],2.88848728993279
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])=[C:7]([H:8])[H:9]>>[H:1][H:4].[O:2]=[C:3][C:5]([H:6])=[C:7]([H:8])[H:9],6.408759044478328
