pc_1,pc_2,pc_3,pc_4,pc_5,activation_energy_qh_grimme_ts
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,16.537823306599034
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.515809912810465
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.53808943897205
-6.8371,-3.676,1.11638,-2.0345,-0.948893,12.46874378272201
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.378326013998617
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.941605645210306
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,28.62880576369557
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.73058159046925
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.37469099152249
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.9961893922222
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.416065364052026
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.71245932050402
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.28532401229255
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.848118619422715
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.938791654972777
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.056220635874364
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.39010478761109
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.318705344937175
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.654892502095274
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.79193646032807
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.894508452861803
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.035976147806984
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.194755976101742
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.9974755786698
-6.8371,-3.676,1.11638,-2.0345,-0.948893,18.50288363425157
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,29.078990271111117
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.50461040533184
-6.8371,-3.676,1.11638,-2.0345,-0.948893,8.809707801677972
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.06855337978223
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.098520503824949
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.94144327772695
0.383056,-0.366777,-2.01768,4.56559,1.60245,27.325488639721733
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,31.37217612262795
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.928979175661812
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.851168676566385
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.386268879145845
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.729995838039745
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.384283048931753
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,27.3314805391885
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.42953026294882
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,13.961640259389922
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.15943264824903
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.991733802032336
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.330133699506945
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.99327038451277
-6.8371,-3.676,1.11638,-2.0345,-0.948893,8.112336437926402
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.952680282331348
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.999499552091613
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,13.508729018793233
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.319910257938444
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.407316479748552
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.232154998950374
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,38.64055108402136
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.838594497066197
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.079373532274445
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.777878856170258
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,22.15983380028643
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.634052009389114
-1.47901,-1.118,-3.00926,-1.40615,0.410937,25.810534563403248
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.73136729712769
-1.47901,-1.118,-3.00926,-1.40615,0.410937,27.30797673069475
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.826222070789736
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,38.95380207901725
-6.8371,-3.676,1.11638,-2.0345,-0.948893,27.914871931032145
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.54603872695945
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.294063355833043
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,34.28930517221653
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.730606633212236
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.20817533898919
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.014002520160773
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.1409350159898
-6.8371,-3.676,1.11638,-2.0345,-0.948893,18.639523820198672
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.57104415483953
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.51672998986217
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,7.7405458560188976
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.653921326658995
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.684606545007096
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,23.70673245861976
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.36380251403166
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,11.416106042640962
-1.47901,-1.118,-3.00926,-1.40615,0.410937,23.375104393905627
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.292791491840838
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.09536323113134
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.88781307469874
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,21.86858591649268
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.35118494420991
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.512806306286128
-3.56352,-0.739374,-2.16803,2.34958,4.65793,22.21471577388905
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.44404439336015
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.853500154058377
-1.47901,-1.118,-3.00926,-1.40615,0.410937,27.53767532036457
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.85780361203587
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,18.095608010002277
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,27.602849707370183
-6.8371,-3.676,1.11638,-2.0345,-0.948893,19.4472496508478
-6.8371,-3.676,1.11638,-2.0345,-0.948893,18.493755901214264
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.25019165567315
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.107851635644966
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.32549147629101
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.66773533007451
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,10.51293162385035
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.838882635983712
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.88637631798188
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,24.162392847147103
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,19.76315861873921
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.403463079079643
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.97107161256112
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.654226812390128
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.56826225889105
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.835026684871224
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.05140591983456
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.564200536982234
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,20.34047235346504
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.29400087861013
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.55197386918283
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,14.669235601353236
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.45159319013235
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,28.020276966515787
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.63493109839435
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,17.187622398259098
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.384198947931946
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.53017055827404
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,14.166736711562786
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.194236446970468
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.945198569756265
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.2078454854144
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.39028650606195
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.241710722880562
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,20.566175577208284
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.434103759992933
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,27.160518080506307
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.95424582282643
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.20920105885224
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.319485648174663
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.679263026031602
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.802462459824827
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.123540339565698
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.47841345478308
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,20.67780510904072
-6.8371,-3.676,1.11638,-2.0345,-0.948893,17.20762519963239
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,10.770362401374284
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,24.614080250825072
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.9519275632317
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.01766760139785
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.87662542454645
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.119373273843186
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.508699053338518
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.617228234800498
0.852347,-0.723091,-1.52101,5.54315,2.8035,18.97696392826924
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.006768588119163
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.823321164645446
-17.1145,-8.80606,5.56077,0.126051,0.604298,25.0494126304245
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,21.3392990448505
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,10.806847057020509
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.195595046958655
0.383056,-0.366777,-2.01768,4.56559,1.60245,29.33125744520925
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,31.354720095739196
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,23.62466033733871
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.382430744878487
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.58184313911793
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.389492184117337
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,26.153971758753958
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.553938883488712
-5.081119999999999,1.55541,-3.71763,0.752001,0.5990840000000001,28.857331543285277
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,28.520269222242263
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,23.398339815883016
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.359887452060192
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.18001977935384
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.176930741084607
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,28.513808355647683
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.271733196956973
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.527431129305004
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,26.396490358095303
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,24.50284686311776
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.865553587156448
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.202183475232728
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.7988062190275
-1.47901,-1.118,-3.00926,-1.40615,0.410937,29.48520559862217
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,19.13580349255432
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,27.055154876619
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,33.03105434737398
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.31573475437237
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,18.579114760368075
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,15.321575653180377
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.999297738670798
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.53014593614154
-17.1145,-8.80606,5.56077,0.126051,0.604298,22.300763712485672
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.26170862003257
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.580756764038625
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.325521913705085
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,23.55507475562581
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,33.591263635791094
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.050832031477835
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.87646153352177
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.39595729097583
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.934221113629103
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.938391890908289
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.366917574335627
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,16.83227333423419
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.07230422167633
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.256956918238838
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.4183606154407
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.450250121346368
-6.8371,-3.676,1.11638,-2.0345,-0.948893,23.44252901015326
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.668203325418528
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.04184507237176
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.681951335887485
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,16.042710760272122
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.12968820341731
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,21.23784165019274
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,25.02465801844141
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.098661465253866
-3.83989,-4.70756,-2.58611,1.87302,4.25859,25.02680472776416
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,14.954684027588428
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,16.167441469988766
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,25.066867426634374
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.33179333431011
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.863841528948107
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,17.09738789442028
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,17.51443069550401
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.79055329861639
4.150919999999998,-3.70436,-1.0868799999999998,0.97639,-1.4189200000000002,19.0933330080105
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,25.443259545705253
3.24748,-4.798369999999999,-1.63234,1.17202,-1.55152,28.28133491047728
-0.649342,-1.50367,-2.24681,-2.20261,1.0132,28.29077891857059
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.344694473077197
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.898915308717694
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,12.655725274239073
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.04541125398905
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.481955048009382
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.164196699587208
-6.8371,-3.676,1.11638,-2.0345,-0.948893,22.182077107390025
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,22.346712376130338
-17.1145,-8.80606,5.56077,0.126051,0.604298,12.302909945252502
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.326537926528234
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,10.904431681514684
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,24.65792894533364
-6.8371,-3.676,1.11638,-2.0345,-0.948893,15.349097589203192
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,22.73071116613988
-17.1145,-8.80606,5.56077,0.126051,0.604298,25.44504283500463
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,26.41234125926377
-6.8371,-3.676,1.11638,-2.0345,-0.948893,16.252241870022708
-17.1145,-8.80606,5.56077,0.126051,0.604298,20.008665513435027
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,26.11484006927885
-17.1145,-8.80606,5.56077,0.126051,0.604298,14.074869944574788
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.676482375529297
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.253527898863895
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,18.91516490385333
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,11.524399741851576
-6.8371,-3.676,1.11638,-2.0345,-0.948893,11.57409839063295
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,22.51300238497743
-6.8371,-3.676,1.11638,-2.0345,-0.948893,16.346830751311547
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,21.032685560138773
-17.1145,-8.80606,5.56077,0.126051,0.604298,16.180907203907598
-17.1145,-8.80606,5.56077,0.126051,0.604298,13.841955424121377
-17.1145,-8.80606,5.56077,0.126051,0.604298,19.049248268992624
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.77792683746486
-6.8371,-3.676,1.11638,-2.0345,-0.948893,23.05087887715248
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,14.342721103134153
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.43391984356409
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,15.484571233463951
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,24.36047061744511
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,12.547285353241437
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,13.0423388894041
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,30.184442544004675
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,20.801616486151357
-17.1145,-8.80606,5.56077,0.126051,0.604298,23.61086827112562
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.34936908565614
-17.1145,-8.80606,5.56077,0.126051,0.604298,24.22597587497147
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,27.49761385673897
-6.8371,-3.676,1.11638,-2.0345,-0.948893,10.794021391976102
-0.886957,0.203646,-1.94311,-1.54976,-1.13652,22.222161179951424
-4.65106,-4.74864,-3.28165,-0.304043,4.2989,18.761481537661567
-7.158010000000001,4.00531,-3.9992,2.58802,0.563683,17.816088315756296
-17.1145,-8.80606,5.56077,0.126051,0.604298,17.835415616602774
-17.1145,-8.80606,5.56077,0.126051,0.604298,18.25065997914456
-6.8371,-3.676,1.11638,-2.0345,-0.948893,24.29561995655668
-8.726510000000001,-5.31265,1.25112,-1.85931,-0.620266,9.38656094561133
-17.1145,-8.80606,5.56077,0.126051,0.604298,26.429456524645968
-17.1145,-8.80606,5.56077,0.126051,0.604298,21.99215072308345
-1.37124,0.7009270000000001,-2.2014400000000003,-1.16237,-3.4166,25.85575019094573
