AAM,lograte
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[H:11].[H:7][O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20],1.272434557222072
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][C:17]([H:18])([H:19])[H:20]>>[H:1][O:16][C:17]([H:18])([H:19])[H:20].[O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15],3.542730486689108
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[C:23]([H:24])([H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[C:23]([H:24])([H:25])[C:26]([H:27])([H:28])[H:29],0.018040059453306004
[O:1][O:2][C:3]([H:4])([O:5][H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[O:1]([O:2][C:3]([H:4])([O:5][H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16])[H:9],4.876200821584571
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[H:8].[O:9][O:10][C:11]([H:12])([H:13])[H:14]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[H:8].[H:4][O:9][O:10][C:11]([H:12])([H:13])[H:14],0.5551894146342807
[O:1].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1][H:14].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13],5.796358889020826
[O:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([O:11][H:12])[C:13]([H:14])([H:15])[H:16]>>[O:1]([O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([O:11][H:12])[C:13]([H:14])[H:15])[H:16],6.272022858943428
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[H:7][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([C:22]([H:23])([H:24])[H:25])[C:26]([H:27])([H:28])[H:29],0.427986317195623
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[C:26]([H:27])([H:28])[H:29]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[C:26]([H:27])([H:28])[H:29],-0.0067272973175479065
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])=[C:12]([H:13])[H:14]>>[H:1][C:2]([H:3])([H:4])[C:10]([C:7]([O:6][H:5])([H:8])[H:9])([H:11])[C:12]([H:13])[H:14],2.4895819091614175
[H:1].[H:2][O:3][C:4]([C:5]([H:6])([H:7])[H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][H:8].[H:2][O:3][C:4]([C:5]([H:6])[H:7])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16],4.741939404886569
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])([H:15])[H:16]>>[H:1][H:16].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[C:13]([H:14])[H:15],5.133753661081017
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[H:4][O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26],0.39709687924858855
[O:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([O:11][H:12])[C:13]([H:14])([H:15])[H:16]>>[O:1]([O:2][C:3]([H:4])([C:5]([H:6])[H:7])[C:9]([H:10])([O:11][H:12])[C:13]([H:14])([H:15])[H:16])[H:8],4.390828897228042
[O:1][O:2][C:3]([H:4])([O:5][H:6])[C:7]([H:8])([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16]>>[O:1]([O:2][C:3]([H:4])([O:5][H:6])[C:7]([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16])[H:8],5.684403850749146
[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])([H:7])[H:8].[O:9][C:10]([H:11])([H:12])[H:13]>>[H:8][O:9][C:10]([H:11])([H:12])[H:13].[O:1]=[C:2]([H:3])[O:4][C:5]([H:6])[H:7],3.000213017135203
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[H:9].[O:10][O:11][H:12]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[H:9].[H:5][O:10][O:11][H:12],2.127541186566696
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][H:18]>>[H:15][O:16][O:17][H:18].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],1.0653023006674678
[H:15][C:16]([H:17])[C:18]([H:19])=[C:20]([H:21])[H:22].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:10][C:16]([H:15])([H:17])[C:18]([H:19])=[C:20]([H:21])[H:22].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],0.2575967041329648
[H:1][C:2]([H:3])[H:4].[H:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[H:9].[H:5][O:6][C:7]([H:8])[C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19],3.160947260716144
[H:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][C:18]([H:19])([H:20])[H:21]>>[H:11][O:16][O:17][C:18]([H:19])([H:20])[H:21].[H:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],0.6048410926385999
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][H:9]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][H:9],2.081212558292253
[H:1].[H:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])([H:9])[H:10]>>[H:1][H:6].[H:2][C:3]([H:4])=[C:5][C:7]([H:8])([H:9])[H:10],6.037384664410443
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:9]([C:7]([C:4]([O:3][H:2])([H:5])[H:6])[H:8])([H:10])[C:11]([H:12])([H:13])[H:14],6.511031366511679
[H:1][O:2][C:3]([H:4])=[C:5]([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13].[O:14][O:15][H:16]>>[H:1][O:2][C:3]([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13])[O:14][O:15][H:16],2.3179434763407016
[H:1][C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])([H:21])[H:22]>>[H:1][C:2]([H:3])([C:4]([H:5])([H:6])[H:7])[H:22].[H:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])[H:21],1.0130723491329239
[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[O:7][H:8].[O:9][O:10][C:11]([H:12])([H:13])[H:14]>>[H:3][O:9][O:10][C:11]([H:12])([H:13])[H:14].[O:1]=[C:2][C:4]([H:5])([H:6])[O:7][H:8],1.9527061900657825
[H:1][H:2].[O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],3.752059548009328
[H:1].[H:2][C:3]#[C:4][C:5]([H:6])([H:7])[H:8]>>[H:1][C:3]([H:2])=[C:4][C:5]([H:6])([H:7])[H:8],7.019324758144241
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:18]([O:17][H:16])([H:19])[H:20].[O:2][C:3]([C:4]([H:5])([H:6])[H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15],1.321876300616783
[O:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1]([C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])[H:13])[H:14],7.763922184816814
[O:1]=[C:2]([H:3])[C:4]([H:5])=[C:6]([H:7])[H:8].[O:9][H:10]>>[H:3][O:9][H:10].[O:1]=[C:2][C:4]([H:5])=[C:6]([H:7])[H:8],6.739056560399438
[O:1].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11]>>[O:1][H:7].[O:2]=[C:3]([C:4]([H:5])[H:6])[C:8]([H:9])([H:10])[H:11],5.9085272871957955
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[C:23]([H:24])([H:25])[H:26],-0.7581099319534212
[H:1][C:2]([H:3])([H:4])[H:5].[O:6][O:7][C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])[H:4].[H:5][O:6][O:7][C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20],-0.1496355830367833
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][H:15]>>[H:1][C:2]([H:3])[C:4]([C:5]([H:6])([H:7])[H:8])([C:9]([H:10])([H:11])[H:12])[O:13][O:14][H:15],1.2283758537104237
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])=[C:10]([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][C:8]([H:9])=[C:10]([H:11])[C:12]([H:13])([H:14])[H:15],3.495266300106272
[O:1]=[C:2]([H:3])[H:4].[O:5]=[C:6][H:7]>>[O:1]([C:2]([H:3])[H:4])[C:6](=[O:5])[H:7],1.9106813909437872
[H:15][C:16]([H:17])[C:18]([H:19])([H:20])[H:21].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:14][C:16]([H:15])([H:17])[C:18]([H:19])([H:20])[H:21].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13],1.1898334935824126
[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[H:11].[O:12][O:13][H:14]>>[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([C:9]([H:10])[H:11])[O:12][O:13][H:14],1.5306847006922613
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][C:17]([H:18])([H:19])[H:20]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[H:8][O:16][C:17]([H:18])([H:19])[H:20],4.089517268622041
[H:1].[H:2][O:3][C:4]([H:5])=[C:6]([H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][C:4]([O:3][H:2])([H:5])[C:6]([H:7])[C:8]([H:9])([H:10])[H:11],6.438298726986431
[O:1]=[C:2]([H:3])[H:4].[O:5][O:6][C:7](=[O:8])[H:9]>>[H:4][O:5][O:6][C:7](=[O:8])[H:9].[O:1]=[C:2][H:3],4.06068079069388
[O:14][O:15][H:16].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][H:16].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])[C:10]([H:11])([H:12])[H:13],1.8268498184246738
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:3]([O:2])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14],5.720916687741795
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][C:9]([H:10])([C:11]([H:12])([H:13])[H:14])[C:15]([H:16])([H:17])[H:18]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][C:9]([H:10])([C:11]([H:12])([H:13])[H:14])[C:15]([H:16])([H:17])[H:18],1.5460126100097271
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15].[O:16]=[C:17][H:18]>>[H:15][C:17](=[O:16])[H:18].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])[H:14],0.6999942738678441
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][C:16]([H:17])([H:18])[H:19]>>[H:10][O:15][C:16]([H:17])([H:18])[H:19].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])[C:11]([H:12])([H:13])[H:14],3.42955466682155
[H:1][O:2][O:3][H:4].[O:5][O:6][C:7]([H:8])([C:9]([H:10])([H:11])[O:12][H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][O:5][O:6][C:7]([H:8])([C:9]([H:10])([H:11])[O:12][H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20].[O:2][O:3][H:4],3.1962242169761943
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15][O:16][C:17]([H:18])([H:19])[C:20]([H:21])([H:22])[H:23],-0.3617577040501642
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([H:7])[O:8][H:9]>>[H:1][H:4].[O:2]=[C:3][C:5]([H:6])([H:7])[O:8][H:9],6.300557935437372
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][C:9]([H:10])([H:11])[H:12]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][C:9]([H:10])([H:11])[H:12],1.1032842776765506
[H:1][C:2]([H:3])[C:4]([H:5])=[C:6]([H:7])[H:8].[O:9]=[C:10]([H:11])[C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18]>>[H:1][C:2]([H:3])([C:4]([H:5])=[C:6]([H:7])[H:8])[H:11].[O:9]=[C:10][C:12]([H:13])([H:14])[C:15]([H:16])([H:17])[H:18],2.9067403599272064
[H:1][C:2]([H:3])[H:4].[H:5][C:6]1([H:7])[O:8][C:9]1([H:10])[H:11]>>[H:1][C:2]([H:3])([H:4])[H:7].[H:5][C:6]1[O:8][C:9]1([H:10])[H:11],2.591401747893851
[H:1][C:2]#[C:3][H:4].[O:5][H:6]>>[C:2]#[C:3][H:4].[H:1][O:5][H:6],3.5834168006755633
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15])[H:11],7.320914657859028
[H:1][C:2]([H:3])=[C:4]([H:5])[H:6].[H:7][C:8]([H:9])[H:10]>>[H:1][C:2]([H:3])=[C:4][H:5].[H:6][C:8]([H:7])([H:9])[H:10],2.086732752779969
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[H:8]>>[H:1][C:2]([H:3])([H:4])[O:5][C:6]([H:7])[H:8],0.9225685990595804
[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[C:10]([H:11])=[C:12]([H:13])[H:14]>>[H:1][C:10]([C:7]([C:4]([O:3][H:2])([H:5])[H:6])([H:8])[H:9])([H:11])[C:12]([H:13])[H:14],5.711633613693912
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][H:15]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][H:15],2.523915267887365
[H:1][C:2]([H:3])([H:4])[H:5].[O:6][O:7][C:8]([H:9])([H:10])[C:11]([H:12])([C:13]([H:14])([H:15])[H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])[H:4].[H:5][O:6][O:7][C:8]([H:9])([H:10])[C:11]([H:12])([C:13]([H:14])([H:15])[H:16])[C:17]([H:18])([H:19])[H:20],0.0907760929789974
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[O:15][H:16]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[O:15][H:16])[H:7],5.569849471500588
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[O:8][C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][O:8][C:9]([H:10])([H:11])[H:12],3.0479100133749677
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15]>>[H:1][C:2]([H:3])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[H:4][O:15],6.179204776460439
[H:15][C:16]=[C:17]([H:18])[H:19].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[H:14]>>[H:14][C:16]([H:15])=[C:17]([H:18])[H:19].[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])[H:13],3.357984546420966
[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][C:18]([H:19])([H:20])[H:21]>>[H:1][O:2][C:3]([C:4]([H:5])[H:6])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15].[H:7][O:16][O:17][C:18]([H:19])([H:20])[H:21],-0.16281192340046965
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14](=[O:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[H:11].[H:7][O:12][O:13][C:14](=[O:15])[C:16]([H:17])([H:18])[H:19],3.6681915947453776
[O:11][O:12][C:13]([H:14])([H:15])[H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[H:10]>>[H:3][O:11][O:12][C:13]([H:14])([H:15])[H:16].[O:1]=[C:2][C:4]([H:5])([H:6])[C:7]([H:8])([H:9])[H:10],2.823940076573839
[O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:3][O:14][O:15][H:16].[O:1]=[C:2][C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13],3.454186225195637
[H:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15].[O:16][O:17][C:18]([H:19])([H:20])[H:21]>>[H:15][O:16][O:17][C:18]([H:19])([H:20])[H:21].[H:1][O:2][C:3]([H:4])([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[C:12]([H:13])[H:14],-0.02107770154550152
[H:16][O:17][C:18]([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[C:12]([H:13])([H:14])[H:15]>>[H:11][C:18]([O:17][H:16])([H:19])[H:20].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])[C:12]([H:13])([H:14])[H:15],1.7104852027874304
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][C:8]([H:9])([H:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[H:17],4.125242778842937
